deal_id,acquirer_name,acquirer_ticker,role,entity_ticker
2667,Danaher Corp,DHR US,supplier,ADI US Equity
2667,Danaher Corp,DHR US,supplier,OSIS US Equity
2667,Danaher Corp,DHR US,supplier,ADBE US Equity
2667,Danaher Corp,DHR US,customer,CDW US Equity
2667,Danaher Corp,DHR US,customer,SNX US Equity
2667,Danaher Corp,DHR US,customer,KGF LN Equity
2667,Danaher Corp,DHR US,customer,4726 TT Equity
2667,Danaher Corp,DHR US,customer,6589 TT Equity
2668,AT&T Inc,T US,supplier,AAPL US Equity
2668,AT&T Inc,T US,supplier,005930 KS Equity
2668,AT&T Inc,T US,supplier,ERICB SS Equity
2668,AT&T Inc,T US,supplier,AMT US Equity
2668,AT&T Inc,T US,supplier,DY US Equity
2668,AT&T Inc,T US,customer,IBM US Equity
2668,AT&T Inc,T US,customer,SNX US Equity
2668,AT&T Inc,T US,customer,SCSC US Equity
2668,AT&T Inc,T US,customer,AVT US Equity
2668,AT&T Inc,T US,customer,8 HK Equity
2669,HP Inc,HPQ US,supplier,2356 TT Equity
2669,HP Inc,HPQ US,supplier,INTC US Equity
2669,HP Inc,HPQ US,supplier,2382 TT Equity
2669,HP Inc,HPQ US,supplier,3231 TT Equity
2669,HP Inc,HPQ US,supplier,7751 JP Equity
2669,HP Inc,HPQ US,customer,SNX US Equity
2669,HP Inc,HPQ US,customer,BBY US Equity
2669,HP Inc,HPQ US,customer,941 HK Equity
2669,HP Inc,HPQ US,customer,CDW US Equity
2669,HP Inc,HPQ US,customer,CCC LN Equity
2671,WesBanco Inc,WSBC US,customer,NINE CN Equity
2671,WesBanco Inc,WSBC US,customer,SOLR CN Equity
2672,Dick's Sporting Goods Inc,DKS US,supplier,NKE US Equity
2672,Dick's Sporting Goods Inc,DKS US,supplier,ADS GR Equity
2672,Dick's Sporting Goods Inc,DKS US,supplier,PUM GR Equity
2672,Dick's Sporting Goods Inc,DKS US,supplier,UAA US Equity
2672,Dick's Sporting Goods Inc,DKS US,supplier,2020 HK Equity
2672,Dick's Sporting Goods Inc,DKS US,customer,1545896D US Equity
2672,Dick's Sporting Goods Inc,DKS US,customer,CART US Equity
2672,Dick's Sporting Goods Inc,DKS US,customer,METROBRA IN Equity
2672,Dick's Sporting Goods Inc,DKS US,customer,WSHP US Equity
2675,Sykes Enterprises Inc,SYKE US,customer,1718696D US Equity
2676,Glacier Bancorp Inc,GBCI US,supplier,VYX US Equity
2677,Bon-Ton Stores Inc/The,BONTQ US,supplier,8932 TT Equity
2677,Bon-Ton Stores Inc/The,BONTQ US,supplier,AES US Equity
2677,Bon-Ton Stores Inc/The,BONTQ US,supplier,CBL US Equity
2677,Bon-Ton Stores Inc/The,BONTQ US,supplier,EXC US Equity
2677,Bon-Ton Stores Inc/The,BONTQ US,supplier,FE US Equity
2680,United Bankshares Inc/WV,UBSI US,supplier,FICO US Equity
2681,Great American Financial Resources Inc,GFR US,supplier,1817971D CN Equity
2681,Great American Financial Resources Inc,GFR US,supplier,2026Z CN Equity
2681,Great American Financial Resources Inc,GFR US,supplier,TRP CN Equity
2681,Great American Financial Resources Inc,GFR US,customer,1188058D SP Equity
2681,Great American Financial Resources Inc,GFR US,customer,1195789D CN Equity
2682,SPX Technologies Inc,SPXC US,supplier,CRS US Equity
2682,SPX Technologies Inc,SPXC US,supplier,BBOX IN Equity
2682,SPX Technologies Inc,SPXC US,supplier,002564 CH Equity
2682,SPX Technologies Inc,SPXC US,supplier,004800 KS Equity
2682,SPX Technologies Inc,SPXC US,supplier,AEP US Equity
2682,SPX Technologies Inc,SPXC US,customer,002564 CH Equity
2682,SPX Technologies Inc,SPXC US,customer,300157 CH Equity
2682,SPX Technologies Inc,SPXC US,customer,600839 CH Equity
2682,SPX Technologies Inc,SPXC US,customer,AIT US Equity
2682,SPX Technologies Inc,SPXC US,customer,FIX US Equity
2684,GEO Group Inc/The,GEO US,supplier,VSEE US Equity
2684,GEO Group Inc/The,GEO US,customer,3352Z US Equity
2684,GEO Group Inc/The,GEO US,customer,0006698D US Equity
2684,GEO Group Inc/The,GEO US,customer,0007161D US Equity
2684,GEO Group Inc/The,GEO US,customer,0007165D US Equity
2684,GEO Group Inc/The,GEO US,customer,0007468D US Equity
2686,OfficeMax Inc,OMX US,supplier,BRX US Equity
2687,RadNet Inc,RDNT US,supplier,0055802D US Equity
2687,RadNet Inc,RDNT US,supplier,1927684D IT Equity
2687,RadNet Inc,RDNT US,supplier,ASRT US Equity
2687,RadNet Inc,RDNT US,supplier,FCPT US Equity
2687,RadNet Inc,RDNT US,supplier,HOLX US Equity
2687,RadNet Inc,RDNT US,customer,9877893Z US Equity
2687,RadNet Inc,RDNT US,customer,AKU CN Equity
2689,Fifth Third Bancorp,FITB US,supplier,004800 KS Equity
2689,Fifth Third Bancorp,FITB US,supplier,ACIW US Equity
2689,Fifth Third Bancorp,FITB US,supplier,ASCL LN Equity
2689,Fifth Third Bancorp,FITB US,supplier,DBD US Equity
2689,Fifth Third Bancorp,FITB US,supplier,DGII US Equity
2689,Fifth Third Bancorp,FITB US,customer,USIO US Equity
2690,WesBanco Inc,WSBC US,customer,NINE CN Equity
2690,WesBanco Inc,WSBC US,customer,SOLR CN Equity
2696,Pinnacle Financial Partners In,PNFP US,supplier,VYX US Equity
2697,Fifth Third Bancorp,FITB US,supplier,004800 KS Equity
2697,Fifth Third Bancorp,FITB US,supplier,ACIW US Equity
2697,Fifth Third Bancorp,FITB US,supplier,ASCL LN Equity
2697,Fifth Third Bancorp,FITB US,supplier,DBD US Equity
2697,Fifth Third Bancorp,FITB US,supplier,DGII US Equity
2697,Fifth Third Bancorp,FITB US,customer,USIO US Equity
2698,Encore Capital Group Inc,ECPG US,supplier,IREIT SP Equity
2698,Encore Capital Group Inc,ECPG US,supplier,BIRET IN Equity
2701,Yellow Corp,YELLQ US,supplier,ML FP Equity
2701,Yellow Corp,YELLQ US,supplier,0612948D US Equity
2701,Yellow Corp,YELLQ US,supplier,146529Z US Equity
2701,Yellow Corp,YELLQ US,supplier,APO US Equity
2701,Yellow Corp,YELLQ US,supplier,BRK/A US Equity
2701,Yellow Corp,YELLQ US,customer,0219682Z US Equity
2701,Yellow Corp,YELLQ US,customer,3352Z US Equity
2701,Yellow Corp,YELLQ US,customer,AMZN US Equity
2701,Yellow Corp,YELLQ US,customer,BBBYQ US Equity
2701,Yellow Corp,YELLQ US,customer,COTY US Equity
2703,General Electric Co,GE US,supplier,SAF FP Equity
2703,General Electric Co,GE US,supplier,MTX GR Equity
2703,General Electric Co,GE US,supplier,HWM US Equity
2703,General Electric Co,GE US,supplier,SARO US Equity
2703,General Electric Co,GE US,supplier,ATI US Equity
2703,General Electric Co,GE US,customer,3352Z US Equity
2703,General Electric Co,GE US,customer,BA US Equity
2703,General Electric Co,GE US,customer,AIR FP Equity
2703,General Electric Co,GE US,customer,UAL US Equity
2703,General Electric Co,GE US,customer,AAL US Equity
2705,Comtech Telecommunications Corp,CMTL US,supplier,FEIM US Equity
2705,Comtech Telecommunications Corp,CMTL US,supplier,1274767D US Equity
2705,Comtech Telecommunications Corp,CMTL US,supplier,1294373D US Equity
2705,Comtech Telecommunications Corp,CMTL US,supplier,1340397D US Equity
2705,Comtech Telecommunications Corp,CMTL US,supplier,1775376D US Equity
2705,Comtech Telecommunications Corp,CMTL US,customer,3352Z US Equity
2705,Comtech Telecommunications Corp,CMTL US,customer,VZ US Equity
2705,Comtech Telecommunications Corp,CMTL US,customer,T US Equity
2705,Comtech Telecommunications Corp,CMTL US,customer,SATS US Equity
2705,Comtech Telecommunications Corp,CMTL US,customer,TMUS US Equity
2707,Ormat Technologies Inc,ORA US,supplier,SLB US Equity
2707,Ormat Technologies Inc,ORA US,supplier,002074 CH Equity
2707,Ormat Technologies Inc,ORA US,supplier,258610 KS Equity
2707,Ormat Technologies Inc,ORA US,supplier,300402 CH Equity
2707,Ormat Technologies Inc,ORA US,customer,854171Z US Equity
2707,Ormat Technologies Inc,ORA US,customer,EIX US Equity
2707,Ormat Technologies Inc,ORA US,customer,KPLL KN Equity
2707,Ormat Technologies Inc,ORA US,customer,BRK/A US Equity
2707,Ormat Technologies Inc,ORA US,customer,HE US Equity
2708,Lyondellbasell Advanced Polymers Inc,SHLM US,supplier,FE US Equity
2714,PacWest Bancorp,PACW US,customer,SNX US Equity
2717,Westell Technologies Inc,WSTL US,supplier,AQN CN Equity
2717,Westell Technologies Inc,WSTL US,supplier,ES US Equity
2717,Westell Technologies Inc,WSTL US,supplier,EXC US Equity
2717,Westell Technologies Inc,WSTL US,customer,TESS US Equity
2717,Westell Technologies Inc,WSTL US,customer,WCC US Equity
2718,Hilltop Holdings Inc,HTH US,supplier,QMCI US Equity
2718,Hilltop Holdings Inc,HTH US,customer,0630640D US Equity
2719,1-800-Flowers.com Inc,FLWS US,supplier,FDX US Equity
2719,1-800-Flowers.com Inc,FLWS US,supplier,AEP US Equity
2719,1-800-Flowers.com Inc,FLWS US,supplier,BRK/A US Equity
2719,1-800-Flowers.com Inc,FLWS US,supplier,CART US Equity
2719,1-800-Flowers.com Inc,FLWS US,supplier,CMRC US Equity
2719,1-800-Flowers.com Inc,FLWS US,customer,BBBYQ US Equity
2719,1-800-Flowers.com Inc,FLWS US,customer,TUEMQ US Equity
2721,Boston Scientific Corp,BSX US,supplier,FLEX US Equity
2721,Boston Scientific Corp,BSX US,supplier,JBL US Equity
2721,Boston Scientific Corp,BSX US,supplier,FII FP Equity
2721,Boston Scientific Corp,BSX US,supplier,VSH US Equity
2721,Boston Scientific Corp,BSX US,supplier,DSY FP Equity
2721,Boston Scientific Corp,BSX US,customer,000078 CH Equity
2721,Boston Scientific Corp,BSX US,customer,032940 KS Equity
2721,Boston Scientific Corp,BSX US,customer,256940 KS Equity
2721,Boston Scientific Corp,BSX US,customer,3079 JP Equity
2721,Boston Scientific Corp,BSX US,customer,600998 CH Equity
2722,First Hawaiian Inc,FHB US,supplier,NTWK US Equity
2724,Weatherford International PLC,WFRD US,supplier,TCS IN Equity
2724,Weatherford International PLC,WFRD US,supplier,VK FP Equity
2724,Weatherford International PLC,WFRD US,supplier,AIRI US Equity
2724,Weatherford International PLC,WFRD US,supplier,000708 CH Equity
2724,Weatherford International PLC,WFRD US,supplier,0864365D US Equity
2724,Weatherford International PLC,WFRD US,customer,0790415D BI Equity
2724,Weatherford International PLC,WFRD US,customer,1022337Z UH Equity
2724,Weatherford International PLC,WFRD US,customer,1317586Z US Equity
2724,Weatherford International PLC,WFRD US,customer,158443Z UH Equity
2724,Weatherford International PLC,WFRD US,customer,16453Z QD Equity
2725,Internap Corp,INAPQ US,supplier,JNPR US Equity
2725,Internap Corp,INAPQ US,supplier,RDWR US Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,supplier,412350 KS Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,supplier,688097 CH Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,supplier,8416 TT Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,supplier,EIX US Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,supplier,EXC US Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,customer,002185 CH Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,customer,2768 JP Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,customer,INTC US Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,customer,3711 TT Equity
2726,Kulicke & Soffa Industries Inc,KLIC US,customer,TXN US Equity
2727,Hackett Group Inc/The,HCKT US,supplier,COUP US Equity
2727,Hackett Group Inc/The,HCKT US,supplier,ORCL US Equity
2727,Hackett Group Inc/The,HCKT US,supplier,SAP GR Equity
2727,Hackett Group Inc/The,HCKT US,customer,COUP US Equity
2735,Sunrise Senior Living LLC,SRZ US,supplier,WELL US Equity
2735,Sunrise Senior Living LLC,SRZ US,supplier,DOC US Equity
2735,Sunrise Senior Living LLC,SRZ US,supplier,REG US Equity
2736,McAfee Inc,MFE US,supplier,EMBASSY IN Equity
2736,McAfee Inc,MFE US,supplier,MCFE US Equity
2736,McAfee Inc,MFE US,customer,2760 JP Equity
2736,McAfee Inc,MFE US,customer,762 HK Equity
2736,McAfee Inc,MFE US,customer,ATO FP Equity
2736,McAfee Inc,MFE US,customer,AVT US Equity
2736,McAfee Inc,MFE US,customer,BBOX IN Equity
2738,Autodesk Inc,ADSK US,supplier,NVDA US Equity
2738,Autodesk Inc,ADSK US,supplier,AAT US Equity
2738,Autodesk Inc,ADSK US,supplier,MSFT US Equity
2738,Autodesk Inc,ADSK US,supplier,AKAM US Equity
2738,Autodesk Inc,ADSK US,supplier,DLB US Equity
2738,Autodesk Inc,ADSK US,customer,SNX US Equity
2738,Autodesk Inc,ADSK US,customer,CDW US Equity
2738,Autodesk Inc,ADSK US,customer,NSIT US Equity
2738,Autodesk Inc,ADSK US,customer,CNXN US Equity
2738,Autodesk Inc,ADSK US,customer,002602 CH Equity
2739,Dorchester Minerals LP,DMLP US,customer,XOM US Equity
2739,Dorchester Minerals LP,DMLP US,customer,FANG US Equity
2739,Dorchester Minerals LP,DMLP US,customer,PXD US Equity
2740,CR Bard Inc,BCR US,supplier,FE US Equity
2741,Cynosure LLC,CYNO US,supplier,085370 KS Equity
2741,Cynosure LLC,CYNO US,supplier,287410 KS Equity
2741,Cynosure LLC,CYNO US,supplier,HEI US Equity
2741,Cynosure LLC,CYNO US,supplier,NG/ LN Equity
2741,Cynosure LLC,CYNO US,supplier,UTL US Equity
2741,Cynosure LLC,CYNO US,customer,085370 KS Equity
2743,Associated Banc-Corp,ASB US,supplier,NICE IT Equity
2743,Associated Banc-Corp,ASB US,supplier,VYX US Equity
2747,Elanco Animal Health Inc,ELAN US,supplier,PCRX US Equity
2747,Elanco Animal Health Inc,ELAN US,supplier,BAYN GR Equity
2747,Elanco Animal Health Inc,ELAN US,supplier,4579 JP Equity
2747,Elanco Animal Health Inc,ELAN US,supplier,BIOS IN Equity
2747,Elanco Animal Health Inc,ELAN US,supplier,INDIQUBE IN Equity
2747,Elanco Animal Health Inc,ELAN US,customer,COR US Equity
2747,Elanco Animal Health Inc,ELAN US,customer,603718 CH Equity
2747,Elanco Animal Health Inc,ELAN US,customer,ACI BD Equity
2747,Elanco Animal Health Inc,ELAN US,customer,NUZ AU Equity
2747,Elanco Animal Health Inc,ELAN US,customer,RENATA BD Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,supplier,1178718D GR Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,supplier,4944592Z US Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,supplier,CAP FP Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,supplier,FDX US Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,supplier,LUMN US Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,customer,1073718D FP Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,customer,1891233D US Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,customer,2487108D LN Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,customer,2984Z GR Equity
2750,Airspan Networks Holdings Inc,MIMOQ US,customer,4755 JP Equity
2752,Wells Fargo & Co,WFC US,supplier,ADBE US Equity
2752,Wells Fargo & Co,WFC US,supplier,BBOX IN Equity
2752,Wells Fargo & Co,WFC US,supplier,REG US Equity
2752,Wells Fargo & Co,WFC US,supplier,CUZ US Equity
2752,Wells Fargo & Co,WFC US,supplier,CDP US Equity
2752,Wells Fargo & Co,WFC US,customer,CDW US Equity
2752,Wells Fargo & Co,WFC US,customer,002626 CH Equity
2752,Wells Fargo & Co,WFC US,customer,CNXN US Equity
2752,Wells Fargo & Co,WFC US,customer,EVRI US Equity
2752,Wells Fargo & Co,WFC US,customer,FMCC US Equity
2755,Einstein Noah Restaurant Group Inc,BAGL US,supplier,ENGI FP Equity
2755,Einstein Noah Restaurant Group Inc,BAGL US,customer,BGS US Equity
2756,Flagstar Bank FSB,FLG US,supplier,CXM US Equity
2756,Flagstar Bank FSB,FLG US,supplier,ESBA US Equity
2756,Flagstar Bank FSB,FLG US,supplier,ESRT US Equity
2756,Flagstar Bank FSB,FLG US,supplier,FISV US Equity
2756,Flagstar Bank FSB,FLG US,supplier,INFA US Equity
2758,Paramount Global,PARA US,supplier,GTN US Equity
2758,Paramount Global,PARA US,supplier,ROKU US Equity
2758,Paramount Global,PARA US,supplier,DLB US Equity
2758,Paramount Global,PARA US,supplier,GAM FP Equity
2758,Paramount Global,PARA US,supplier,PGRE US Equity
2758,Paramount Global,PARA US,customer,002293 CH Equity
2758,Paramount Global,PARA US,customer,015760 KS Equity
2758,Paramount Global,PARA US,customer,0197446Z US Equity
2758,Paramount Global,PARA US,customer,051600 KS Equity
2758,Paramount Global,PARA US,customer,1026Z US Equity
2759,KeyCorp,KEY US,supplier,BILL US Equity
2759,KeyCorp,KEY US,supplier,CFLT US Equity
2759,KeyCorp,KEY US,supplier,DT US Equity
2759,KeyCorp,KEY US,supplier,HCP US Equity
2759,KeyCorp,KEY US,supplier,NCNO US Equity
2762,AutoNation Inc,AN US,supplier,7203 JP Equity
2762,AutoNation Inc,AN US,supplier,BMW GR Equity
2762,AutoNation Inc,AN US,supplier,F US Equity
2762,AutoNation Inc,AN US,supplier,MBG GR Equity
2762,AutoNation Inc,AN US,supplier,GM US Equity
2763,Baxter International Inc,BAX US,supplier,BHE US Equity
2763,Baxter International Inc,BAX US,supplier,MASI US Equity
2763,Baxter International Inc,BAX US,supplier,AMCR US Equity
2763,Baxter International Inc,BAX US,supplier,UFPT US Equity
2763,Baxter International Inc,BAX US,supplier,142280 KS Equity
2763,Baxter International Inc,BAX US,customer,1788 TT Equity
2763,Baxter International Inc,BAX US,customer,003000 KS Equity
2763,Baxter International Inc,BAX US,customer,142280 KS Equity
2763,Baxter International Inc,BAX US,customer,26794MF US Equity
2763,Baxter International Inc,BAX US,customer,4164 TT Equity
2764,WaFd Inc,WAFD US,supplier,ORCL US Equity
2764,WaFd Inc,WAFD US,supplier,FISV US Equity
2766,Stryker Corp,SYK US,supplier,FLEX US Equity
2766,Stryker Corp,SYK US,supplier,UFPT US Equity
2766,Stryker Corp,SYK US,supplier,KE US Equity
2766,Stryker Corp,SYK US,supplier,DSFIR NA Equity
2766,Stryker Corp,SYK US,supplier,BHE US Equity
2766,Stryker Corp,SYK US,customer,CNXN US Equity
2766,Stryker Corp,SYK US,customer,005820 KS Equity
2766,Stryker Corp,SYK US,customer,056090 KS Equity
2766,Stryker Corp,SYK US,customer,3716 TT Equity
2766,Stryker Corp,SYK US,customer,4164 TT Equity
2767,Western Digital Corp,WDC US,supplier,000660 KS Equity
2767,Western Digital Corp,WDC US,supplier,3060 TT Equity
2767,Western Digital Corp,WDC US,supplier,5985 JP Equity
2767,Western Digital Corp,WDC US,supplier,AVGO US Equity
2767,Western Digital Corp,WDC US,supplier,STMPA FP Equity
2767,Western Digital Corp,WDC US,customer,AMZN US Equity
2767,Western Digital Corp,WDC US,customer,META US Equity
2767,Western Digital Corp,WDC US,customer,MSFT US Equity
2767,Western Digital Corp,WDC US,customer,SMCI US Equity
2767,Western Digital Corp,WDC US,customer,DELL US Equity
2770,Wells Fargo & Co,WFC US,supplier,ADBE US Equity
2770,Wells Fargo & Co,WFC US,supplier,BBOX IN Equity
2770,Wells Fargo & Co,WFC US,supplier,REG US Equity
2770,Wells Fargo & Co,WFC US,supplier,CUZ US Equity
2770,Wells Fargo & Co,WFC US,supplier,CDP US Equity
2770,Wells Fargo & Co,WFC US,customer,CDW US Equity
2770,Wells Fargo & Co,WFC US,customer,002626 CH Equity
2770,Wells Fargo & Co,WFC US,customer,CNXN US Equity
2770,Wells Fargo & Co,WFC US,customer,EVRI US Equity
2770,Wells Fargo & Co,WFC US,customer,FMCC US Equity
2771,Jefferies Financial Group Inc,JEF US,supplier,000063 CH Equity
2771,Jefferies Financial Group Inc,JEF US,supplier,3747 JP Equity
2771,Jefferies Financial Group Inc,JEF US,supplier,EMBASSY IN Equity
2771,Jefferies Financial Group Inc,JEF US,supplier,INW IM Equity
2771,Jefferies Financial Group Inc,JEF US,supplier,MUST SP Equity
2773,Quantum Fuel Systems Technologies Worldwide Inc,QTWWQ US,supplier,EIX US Equity
2773,Quantum Fuel Systems Technologies Worldwide Inc,QTWWQ US,customer,1693407D CN Equity
2773,Quantum Fuel Systems Technologies Worldwide Inc,QTWWQ US,customer,1876446D US Equity
2775,Ryman Hospitality Properties Inc,RHP US,supplier,2153972Z LN Equity
2775,Ryman Hospitality Properties Inc,RHP US,supplier,EVLV US Equity
2776,Thermo Fisher Scientific Inc,TMO US,supplier,EMR US Equity
2776,Thermo Fisher Scientific Inc,TMO US,supplier,PFE US Equity
2776,Thermo Fisher Scientific Inc,TMO US,supplier,FLEX US Equity
2776,Thermo Fisher Scientific Inc,TMO US,supplier,JBL US Equity
2776,Thermo Fisher Scientific Inc,TMO US,supplier,FDX US Equity
2776,Thermo Fisher Scientific Inc,TMO US,customer,4195 TT Equity
2776,Thermo Fisher Scientific Inc,TMO US,customer,4726 TT Equity
2776,Thermo Fisher Scientific Inc,TMO US,customer,053030 KS Equity
2776,Thermo Fisher Scientific Inc,TMO US,customer,000250 KS Equity
2776,Thermo Fisher Scientific Inc,TMO US,customer,002022 CH Equity
2780,Battalion Oil Corp,BATL US,customer,ET US Equity
2780,Battalion Oil Corp,BATL US,customer,MPC US Equity
2780,Battalion Oil Corp,BATL US,customer,TRGP US Equity
2782,Capital One Financial Corp,COF US,supplier,MTZ US Equity
2782,Capital One Financial Corp,COF US,supplier,ADBE US Equity
2782,Capital One Financial Corp,COF US,supplier,000997 CH Equity
2782,Capital One Financial Corp,COF US,supplier,0211417Z US Equity
2782,Capital One Financial Corp,COF US,supplier,0732900D US Equity
2782,Capital One Financial Corp,COF US,customer,ASC LN Equity
2782,Capital One Financial Corp,COF US,customer,LUV US Equity
2782,Capital One Financial Corp,COF US,customer,NEWT US Equity
2782,Capital One Financial Corp,COF US,customer,XYZ US Equity
2784,First Interstate BancSystem Inc,FIBK US,supplier,FISV US Equity
2785,Northwest Bancshares Inc,NWBI US,supplier,FISV US Equity
2790,Cowen Inc,COWN US,supplier,APVO US Equity
2790,Cowen Inc,COWN US,supplier,KRT US Equity
2790,Cowen Inc,COWN US,customer,ALSEA* MM Equity
2792,OSI Systems Inc,OSIS US,supplier,VREX US Equity
2792,OSI Systems Inc,OSIS US,supplier,SCAN CN Equity
2792,OSI Systems Inc,OSIS US,supplier,NG/ LN Equity
2792,OSI Systems Inc,OSIS US,supplier,XEL US Equity
2792,OSI Systems Inc,OSIS US,supplier,AVG LN Equity
2792,OSI Systems Inc,OSIS US,customer,3352Z US Equity
2792,OSI Systems Inc,OSIS US,customer,16453Z QD Equity
2792,OSI Systems Inc,OSIS US,customer,RTX US Equity
2792,OSI Systems Inc,OSIS US,customer,HCA US Equity
2792,OSI Systems Inc,OSIS US,customer,DG FP Equity
2794,Markel Group Inc,MKL US,supplier,ABL NO Equity
2794,Markel Group Inc,MKL US,supplier,ALIT US Equity
2794,Markel Group Inc,MKL US,customer,005380 KS Equity
2794,Markel Group Inc,MKL US,customer,WNC US Equity
2795,SOUTHSTATE BANK CORP,SSB US,supplier,BLND US Equity
2795,SOUTHSTATE BANK CORP,SSB US,supplier,MUST SP Equity
2795,SOUTHSTATE BANK CORP,SSB US,supplier,RPR-U CN Equity
2795,SOUTHSTATE BANK CORP,SSB US,supplier,VYX US Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,supplier,ILMN US Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,supplier,000639 CH Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,supplier,RCMT US Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,supplier,RNAC US Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,customer,0219354Z US Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,customer,0243048Z US Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,customer,1824088D US Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,customer,1901946D CN Equity
2799,Ginkgo Bioworks Holdings Inc,DNA US,customer,3345038Z US Equity
2802,Nucor Corp,NUE US,supplier,ERA FP Equity
2802,Nucor Corp,NUE US,supplier,5411 JP Equity
2802,Nucor Corp,NUE US,supplier,NVRI US Equity
2802,Nucor Corp,NUE US,supplier,VSVS LN Equity
2802,Nucor Corp,NUE US,supplier,CSX US Equity
2802,Nucor Corp,NUE US,customer,TEN IM Equity
2802,Nucor Corp,NUE US,customer,TT US Equity
2802,Nucor Corp,NUE US,customer,CAT US Equity
2802,Nucor Corp,NUE US,customer,002171 CH Equity
2802,Nucor Corp,NUE US,customer,ATKR US Equity
2803,United Community Banks Inc/GA,UCB US,supplier,3764228Z US Equity
2806,Endologix Inc,ELGXQ US,supplier,EIX US Equity
2806,Endologix Inc,ELGXQ US,supplier,PCG US Equity
2806,Endologix Inc,ELGXQ US,customer,7575 JP Equity
2807,Synopsys Inc,SNPS US,supplier,000660 KS Equity
2807,Synopsys Inc,SNPS US,supplier,KRC US Equity
2807,Synopsys Inc,SNPS US,supplier,NVDA US Equity
2807,Synopsys Inc,SNPS US,supplier,MSFT US Equity
2807,Synopsys Inc,SNPS US,supplier,002635 CH Equity
2807,Synopsys Inc,SNPS US,customer,2454 TT Equity
2807,Synopsys Inc,SNPS US,customer,CAT US Equity
2807,Synopsys Inc,SNPS US,customer,ARW US Equity
2807,Synopsys Inc,SNPS US,customer,000990 KS Equity
2807,Synopsys Inc,SNPS US,customer,UPS US Equity
2808,PennantPark Floating Rate Capital Ltd,PFLT US,supplier,IQST US Equity
2809,Nielsen Media Research Inc,62553Q US,customer,5998Z US Equity
2809,Nielsen Media Research Inc,62553Q US,customer,WPP LN Equity
2810,Alere Inc,1986522D US,supplier,FE US Equity
2813,Bristol-Myers Squibb Co,BMY US,supplier,PFE US Equity
2813,Bristol-Myers Squibb Co,BMY US,supplier,4528 JP Equity
2813,Bristol-Myers Squibb Co,BMY US,supplier,688506 CH Equity
2813,Bristol-Myers Squibb Co,BMY US,supplier,MRK US Equity
2813,Bristol-Myers Squibb Co,BMY US,supplier,JNJ US Equity
2813,Bristol-Myers Squibb Co,BMY US,customer,MCK US Equity
2813,Bristol-Myers Squibb Co,BMY US,customer,COR US Equity
2813,Bristol-Myers Squibb Co,BMY US,customer,CAH US Equity
2813,Bristol-Myers Squibb Co,BMY US,customer,CI US Equity
2813,Bristol-Myers Squibb Co,BMY US,customer,UNH US Equity
2814,Deere & Co,DE US,supplier,NVDA US Equity
2814,Deere & Co,DE US,supplier,DAN US Equity
2814,Deere & Co,DE US,supplier,6305 JP Equity
2814,Deere & Co,DE US,supplier,5108 JP Equity
2814,Deere & Co,DE US,supplier,CMI US Equity
2814,Deere & Co,DE US,customer,LOW US Equity
2814,Deere & Co,DE US,customer,URI US Equity
2814,Deere & Co,DE US,customer,6305 JP Equity
2814,Deere & Co,DE US,customer,HD US Equity
2814,Deere & Co,DE US,customer,CTVA US Equity
2815,Mylan NV,MYL US,supplier,FE US Equity
2816,Fulton Financial Corp,FULT US,supplier,DLX US Equity
2816,Fulton Financial Corp,FULT US,supplier,FISV US Equity
2817,Webster Financial Corp,WBS US,supplier,FISV US Equity
2817,Webster Financial Corp,WBS US,supplier,MA US Equity
2817,Webster Financial Corp,WBS US,customer,CNXN US Equity
2819,Berkshire Hathaway Inc,BRK/A US,supplier,HSY US Equity
2819,Berkshire Hathaway Inc,BRK/A US,supplier,TXT US Equity
2819,Berkshire Hathaway Inc,BRK/A US,supplier,LCII US Equity
2819,Berkshire Hathaway Inc,BRK/A US,supplier,WAB US Equity
2819,Berkshire Hathaway Inc,BRK/A US,supplier,ERICB SS Equity
